Tenure,CityTier,WarehouseToHome,HourSpendOnApp,NumberOfDeviceRegistered,SatisfactionScore,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount,PreferredLoginDevice_Mobile Phone,PreferredLoginDevice_Phone,PreferredPaymentMode_COD,PreferredPaymentMode_Cash on Delivery,PreferredPaymentMode_Credit Card,PreferredPaymentMode_Debit Card,PreferredPaymentMode_E wallet,PreferredPaymentMode_UPI,Gender_Male,PreferedOrderCat_Grocery,PreferedOrderCat_Laptop & Accessory,PreferedOrderCat_Mobile,PreferedOrderCat_Mobile Phone,PreferedOrderCat_Others,MaritalStatus_Married,MaritalStatus_Single
1.7788112301160643,1.4697709592339467,0.6510571179182346,0.09265390767375757,0.3037504960621994,-0.772992409131072,0.6913363821564827,0,-1.023354979742382,-0.3859400367006511,-0.3340793314465002,0.9917000269449436,-0.05818851768765056,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
-1.0929609595402185,-0.7152859460966897,0.17174081808762093,0.09265390767375757,1.2804011487350622,-0.048392465173706926,-0.4699437267070671,0,1.4830930492380165,0.15242527713103013,0.013264460990027213,-0.4087392104635126,-0.5278785146463609,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
2.1377827538230996,-0.7152859460966897,-0.42740455670064625,0.09265390767375757,0.3037504960621994,1.4008074227410234,0.6913363821564827,0,-0.1878723034155825,0.15242527713103013,-0.3340793314465002,-0.4087392104635126,2.8827090400763193,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
-0.1357035629881243,1.4697709592339467,-1.1463790064465669,1.5101579843130353,0.3037504960621994,1.4008074227410234,-0.4699437267070671,0,2.0400815001225494,-0.3859400367006511,-0.3340793314465002,-0.4087392104635126,0.7818066175050574,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
-0.9733037849712068,1.4697709592339467,-0.7868917815736066,0.09265390767375757,-0.6729001566106634,-0.048392465173706926,-0.8570370963282503,0,-0.46636652885784896,-0.9243053505323323,-0.6814231238830277,-0.6888270579452038,-0.4392654299756564,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
-0.9733037849712068,-0.7152859460966897,2.208835092367729,0.09265390767375757,0.3037504960621994,1.4008074227410234,-0.8570370963282503,0,-0.46636652885784896,-0.9243053505323323,-0.6814231238830277,-0.12865136298182134,-0.8002214812948558,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True
1.1805253572710055,-0.7152859460966897,1.6096897175794622,0.09265390767375757,-0.6729001566106634,-1.4975923530884372,-0.8570370963282503,0,-1.023354979742382,2.844251846289436,4.181389970228357,0.43152433198156115,0.5263326555071784,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
0.34292513528792284,1.4697709592339467,-0.6670627066159531,0.09265390767375757,0.3037504960621994,-1.4975923530884372,1.4655231213988493,0,-1.3018492051846484,-0.3859400367006511,-0.3340793314465002,1.8319635693900174,0.636692529305785,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False
1.0608681827019937,0.37724250656862857,-0.5472336316582997,0.09265390767375757,2.257051801407925,-0.048392465173706926,0.6913363821564827,0,1.761587274680283,0.15242527713103013,-0.3340793314465002,-0.4087392104635126,0.9214331981673828,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
-1.0929609595402185,1.4697709592339467,-0.6670627066159531,1.5101579843130353,0.3037504960621994,1.4008074227410234,-0.4699437267070671,1,0.9261045983534835,0.15242527713103013,-0.3340793314465002,-0.12865136298182134,-0.20899335444375772,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False
-0.2553607375571361,-0.7152859460966897,-0.6670627066159531,1.5101579843130353,0.3037504960621994,0.6762074787836582,-0.4699437267070671,0,-0.7448607543001154,3.3826171601211175,1.7499834231726645,1.5518757219083261,0.04282226919615682,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
1.5394968809780407,1.4697709592339467,-0.18774640678533938,-1.32485016896552,-0.6729001566106634,0.6762074787836582,1.4655231213988493,0,-0.1878723034155825,-0.9243053505323323,-0.3340793314465002,-0.6888270579452038,-0.7819297895050314,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False
-1.0929609595402185,1.4697709592339467,2.4484932422830363,1.5101579843130353,2.257051801407925,1.4008074227410234,2.239709860641216,0,0.9261045983534835,0.15242527713103013,0.013264460990027213,-0.4087392104635126,-0.05148156403138198,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True
-0.3750179121261479,1.4697709592339467,-1.0265499314889135,0.09265390767375757,-1.649550809283526,1.4008074227410234,-0.4699437267070671,0,2.0400815001225494,-0.3859400367006511,-0.3340793314465002,1.2717878744266349,-0.2409021945660066,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
-1.0929609595402185,1.4697709592339467,0.05191174312996748,0.09265390767375757,-0.6729001566106634,0.6762074787836582,-0.8570370963282503,0,1.761587274680283,-0.9243053505323323,-0.6814231238830277,-1.2490027529085863,-1.3556791886458528,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False
1.5394968809780407,-0.7152859460966897,0.8907152678335415,-1.32485016896552,0.3037504960621994,1.4008074227410234,0.6913363821564827,0,-0.1878723034155825,-0.3859400367006511,-0.3340793314465002,1.8319635693900174,1.1273163513128492,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
-0.2553607375571361,-0.7152859460966897,-1.0265499314889135,0.09265390767375757,1.2804011487350622,0.6762074787836582,1.078429751777666,0,0.647610372911217,0.15242527713103013,-0.3340793314465002,-0.4087392104635126,-0.3919102723420005,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
-1.0929609595402185,0.37724250656862857,-0.18774640678533938,0.09265390767375757,0.3037504960621994,-1.4975923530884372,-0.8570370963282503,0,-0.7448607543001154,-0.3859400367006511,-0.6814231238830277,-0.12865136298182134,-0.5662910674049917,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False
-0.9733037849712068,1.4697709592339467,2.089006017410076,0.09265390767375757,1.2804011487350622,1.4008074227410234,-0.4699437267070671,0,-1.023354979742382,0.15242527713103013,-0.3340793314465002,0.1514364844998699,-0.10127561390368117,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False
-0.3750179121261479,1.4697709592339467,-0.18774640678533938,-1.32485016896552,-0.6729001566106634,-0.048392465173706926,-0.8570370963282503,1,0.647610372911217,-0.3859400367006511,-0.6814231238830277,0.43152433198156115,-1.0453301512785012,False,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False
-0.3750179121261479,0.37724250656862857,-0.7868917815736066,-1.32485016896552,-0.6729001566106634,-0.772992409131072,-1.2441304659494337,0,0.9261045983534835,-0.3859400367006511,-0.6814231238830277,-0.6888270579452038,-0.8099770502494286,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False
-1.2126181341092304,-0.7152859460966897,-1.1463790064465669,0.09265390767375757,1.2804011487350622,-0.772992409131072,-0.08285035708588379,0,-0.46636652885784896,0.15242527713103013,-0.3340793314465002,-1.2490027529085863,-0.6825449307803199,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
-1.0929609595402185,1.4697709592339467,0.7708861928758881,0.09265390767375757,2.257051801407925,-1.4975923530884372,1.4655231213988493,1,-0.1878723034155825,-0.3859400367006511,0.013264460990027213,-0.4087392104635126,0.04424495633536524,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
-0.2553607375571361,1.4697709592339467,-0.90672085653126,0.09265390767375757,1.2804011487350622,0.6762074787836582,-0.4699437267070671,1,0.090621922026684,-0.3859400367006511,-0.6814231238830277,1.8319635693900174,2.2563202167847813,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True
0.9412110081329819,-0.7152859460966897,2.3286641673253827,-1.32485016896552,-0.6729001566106634,-1.4975923530884372,0.3042430125352995,1,0.647610372911217,-0.3859400367006511,-0.6814231238830277,-0.6888270579452038,0.3369120249725538,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
-1.2126181341092304,1.4697709592339467,-0.5472336316582997,0.09265390767375757,0.3037504960621994,-0.048392465173706926,-1.2441304659494337,0,0.647610372911217,-0.9243053505323323,-0.6814231238830277,-1.2490027529085863,-0.9666758765822567,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True
1.1805253572710055,-0.7152859460966897,1.1303734177488485,0.09265390767375757,0.3037504960621994,-0.048392465173706926,-0.08285035708588379,0,-0.1878723034155825,0.15242527713103013,-0.3340793314465002,1.2717878744266349,-0.08379688619340495,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
1.6591540555470525,-0.7152859460966897,2.3286641673253827,1.5101579843130353,-0.6729001566106634,-0.048392465173706926,-0.4699437267070671,1,-1.023354979742382,1.2291559047943925,0.36060825342655467,1.2717878744266349,-0.40674686679374666,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
-0.9733037849712068,1.4697709592339467,1.2502024927065019,-1.32485016896552,-0.6729001566106634,-0.772992409131072,-0.4699437267070671,0,-0.46636652885784896,-0.3859400367006511,-0.6814231238830277,-0.6888270579452038,-0.16082523273055369,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False
-1.0929609595402185,-0.7152859460966897,1.849347867494769,0.09265390767375757,0.3037504960621994,0.6762074787836582,-0.4699437267070671,1,0.647610372911217,-0.3859400367006511,-0.3340793314465002,-0.9689149054268951,-0.5719818159618258,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False
-0.3750179121261479,-0.7152859460966897,2.3286641673253827,-1.32485016896552,-0.6729001566106634,-0.048392465173706926,0.3042430125352995,0,-0.7448607543001154,1.7675212186260738,1.402639630736137,0.7116121794632524,-0.4660932446007324,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
-0.1357035629881243,0.37724250656862857,1.7295187925371156,-1.32485016896552,-0.6729001566106634,0.6762074787836582,-0.8570370963282503,0,0.090621922026684,-0.9243053505323323,-0.6814231238830277,-0.12865136298182134,-1.1270330412730494,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True
-0.4946750866951597,-0.7152859460966897,-1.1463790064465669,-1.32485016896552,-2.6262014619563887,0.6762074787836582,-0.8570370963282503,1,-0.7448607543001154,-0.3859400367006511,-0.6814231238830277,-0.6888270579452038,-0.4541020244274031,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
-1.0929609595402185,-0.7152859460966897,-0.06791733182768596,1.5101579843130353,0.3037504960621994,-0.048392465173706926,-0.4699437267070671,0,-0.7448607543001154,-0.3859400367006511,-0.3340793314465002,-0.9689149054268951,-0.6744152899848422,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True
-0.1357035629881243,0.37724250656862857,2.089006017410076,0.09265390767375757,0.3037504960621994,-1.4975923530884372,-0.4699437267070671,1,0.3691161474689505,0.15242527713103013,-0.3340793314465002,-0.4087392104635126,0.7346547008912883,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
-0.2553607375571361,-0.7152859460966897,-0.18774640678533938,-1.32485016896552,-0.6729001566106634,-0.048392465173706926,-0.8570370963282503,0,-1.023354979742382,-0.9243053505323323,-0.3340793314465002,1.2717878744266349,-0.726444991075898,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
1.0608681827019937,-0.7152859460966897,1.3700315676641552,1.5101579843130353,2.257051801407925,1.4008074227410234,-0.08285035708588379,1,0.9261045983534835,0.15242527713103013,-0.3340793314465002,0.9917000269449436,1.143982114943578,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
0.7018966589949582,1.4697709592339467,-0.42740455670064625,1.5101579843130353,0.3037504960621994,0.6762074787836582,2.626803230262399,1,1.20459882379575,3.3826171601211175,1.7499834231726645,-0.4087392104635126,0.6551874621154962,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
1.419839706409029,-0.7152859460966897,-0.7868917815736066,-1.32485016896552,0.3037504960621994,1.4008074227410234,0.3042430125352995,0,2.5970699510070823,-0.3859400367006511,-0.6814231238830277,-0.6888270579452038,-0.5961674973283718,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False
0.22326796071891106,-0.7152859460966897,-1.0265499314889135,0.09265390767375757,0.3037504960621994,1.4008074227410234,0.3042430125352995,0,0.647610372911217,0.15242527713103013,-0.3340793314465002,-0.9689149054268951,-0.5290979607656826,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
-0.2553607375571361,1.4697709592339467,2.3286641673253827,1.5101579843130353,1.2804011487350622,-0.048392465173706926,-0.4699437267070671,0,1.761587274680283,0.15242527713103013,-0.3340793314465002,0.9917000269449436,0.30276753363154835,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
-0.2553607375571361,0.37724250656862857,1.9691769424524224,-1.32485016896552,-0.6729001566106634,-1.4975923530884372,-0.8570370963282503,1,0.090621922026684,-0.3859400367006511,-0.6814231238830277,0.7116121794632524,0.2265521511739472,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
-0.6143322612641715,1.4697709592339467,2.4484932422830363,1.5101579843130353,1.2804011487350622,-1.4975923530884372,-0.4699437267070671,0,-0.1878723034155825,0.6907905909627113,1.0552958382996096,0.9917000269449436,0.049935704892199485,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
-1.2126181341092304,-0.7152859460966897,-0.18774640678533938,-1.32485016896552,0.3037504960621994,0.6762074787836582,-0.8570370963282503,0,0.9261045983534835,0.15242527713103013,0.36060825342655467,-0.4087392104635126,-1.0882140064746446,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False
-0.1357035629881243,-0.7152859460966897,-0.18774640678533938,0.09265390767375757,-1.649550809283526,1.4008074227410234,2.239709860641216,0,-0.46636652885784896,-0.9243053505323323,-0.6814231238830277,-0.4087392104635126,0.8110733243687762,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-0.2553607375571361,-0.7152859460966897,1.3700315676641552,-1.32485016896552,-0.6729001566106634,-0.772992409131072,-0.8570370963282503,1,2.5970699510070823,-0.9243053505323323,-0.6814231238830277,0.7116121794632524,-0.7536792877407475,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False
-1.2126181341092304,-0.7152859460966897,-0.18774640678533938,0.09265390767375757,0.3037504960621994,-0.048392465173706926,-0.8570370963282503,1,-1.3018492051846484,-0.3859400367006511,-0.6814231238830277,-0.6888270579452038,-0.758760313237921,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True
-0.6143322612641715,1.4697709592339467,1.9691769424524224,0.09265390767375757,-0.6729001566106634,-0.772992409131072,-1.2441304659494337,0,0.647610372911217,-0.3859400367006511,-0.3340793314465002,-0.6888270579452038,-0.6620175877717388,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False
-0.6143322612641715,1.4697709592339467,-0.18774640678533938,0.09265390767375757,1.2804011487350622,-0.048392465173706926,0.3042430125352995,0,0.090621922026684,0.6907905909627113,1.0552958382996096,-0.4087392104635126,-0.5880378565328943,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False
-0.853646610402195,1.4697709592339467,-0.6670627066159531,0.09265390767375757,0.3037504960621994,-0.048392465173706926,0.6913363821564827,1,0.9261045983534835,0.15242527713103013,-0.3340793314465002,-0.9689149054268951,0.0031902703182038732,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
-0.016046388419112514,1.4697709592339467,-0.7868917815736066,0.09265390767375757,0.3037504960621994,-1.4975923530884372,0.3042430125352995,0,0.090621922026684,2.844251846289436,1.402639630736137,0.9917000269449436,-0.14639512031858104,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
-1.2126181341092304,-0.7152859460966897,-0.18774640678533938,0.09265390767375757,-0.6729001566106634,-1.4975923530884372,-0.8570370963282503,0,-0.7448607543001154,-0.3859400367006511,-0.6814231238830277,-0.12865136298182134,-1.0315097619261895,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,True
-0.6143322612641715,-0.7152859460966897,-0.18774640678533938,0.09265390767375757,0.3037504960621994,-0.772992409131072,-0.4699437267070671,1,-0.1878723034155825,0.6907905909627113,0.7079520458630821,1.8319635693900174,0.390364413202818,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
-0.9733037849712068,-0.7152859460966897,0.4113989680029278,-1.32485016896552,0.3037504960621994,0.6762074787836582,0.3042430125352995,1,-0.7448607543001154,-0.9243053505323323,-0.6814231238830277,-0.4087392104635126,-0.751443636521991,False,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False
-1.0929609595402185,-0.7152859460966897,-0.5472336316582997,0.09265390767375757,0.3037504960621994,-1.4975923530884372,-0.4699437267070671,1,1.4830930492380165,0.6907905909627113,0.013264460990027213,-0.4087392104635126,-0.4770682596746268,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True
-0.1357035629881243,-0.7152859460966897,-0.06791733182768596,0.09265390767375757,-0.6729001566106634,-1.4975923530884372,-0.8570370963282503,0,2.0400815001225494,-0.3859400367006511,-0.6814231238830277,-0.12865136298182134,-1.148779830400952,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False
-0.9733037849712068,1.4697709592339467,-0.42740455670064625,1.5101579843130353,0.3037504960621994,-1.4975923530884372,-0.4699437267070671,0,-0.1878723034155825,-0.3859400367006511,-0.3340793314465002,-0.4087392104635126,-0.0638792662444848,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True
-0.3750179121261479,-0.7152859460966897,-1.1463790064465669,0.09265390767375757,-0.6729001566106634,-1.4975923530884372,-0.8570370963282503,0,-1.023354979742382,-0.3859400367006511,1.7499834231726645,0.9917000269449436,-1.0225671570511643,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False
-0.2553607375571361,1.4697709592339467,-1.1463790064465669,-1.32485016896552,-0.6729001566106634,-0.048392465173706926,2.239709860641216,0,-1.3018492051846484,0.6907905909627113,1.0552958382996096,1.2717878744266349,-0.6108008507602313,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False
1.5394968809780407,-0.7152859460966897,1.1303734177488485,0.09265390767375757,1.2804011487350622,-0.048392465173706926,-0.4699437267070671,1,-0.1878723034155825,-0.3859400367006511,-0.3340793314465002,1.5518757219083261,2.902220177985465,True,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False
0.5822394844259464,-0.7152859460966897,-0.18774640678533938,-1.32485016896552,-0.6729001566106634,-0.048392465173706926,0.3042430125352995,0,-0.7448607543001154,-0.3859400367006511,-0.6814231238830277,-1.2490027529085863,-0.7630283746555463,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True
6.086469514600489,1.4697709592339467,1.4898606426218086,1.5101579843130353,0.3037504960621994,-1.4975923530884372,0.6913363821564827,1,-0.1878723034155825,-0.3859400367006511,-0.3340793314465002,-0.9689149054268951,2.5715470386294195,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
2.2574399283921114,-0.7152859460966897,-0.6670627066159531,0.09265390767375757,-0.6729001566106634,1.4008074227410234,0.3042430125352995,0,-0.1878723034155825,1.2291559047943925,0.36060825342655467,-0.6888270579452038,2.483746918038263,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False
-0.016046388419112514,-0.7152859460966897,-0.3075754817429928,1.5101579843130353,-1.649550809283526,1.4008074227410234,0.3042430125352995,1,-0.46636652885784896,0.15242527713103013,-0.3340793314465002,-0.4087392104635126,0.06904036076157147,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False
-0.1357035629881243,-0.7152859460966897,1.0105443427911949,0.09265390767375757,-0.6729001566106634,-0.772992409131072,-0.4699437267070671,0,1.20459882379575,-0.3859400367006511,-0.6814231238830277,1.2717878744266349,0.011523152133568198,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
1.8984684046850762,-0.7152859460966897,0.4113989680029278,-1.32485016896552,-1.649550809283526,1.4008074227410234,-0.8570370963282503,0,-1.3018492051846484,-0.3859400367006511,-0.6814231238830277,-0.4087392104635126,-0.665066203070043,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False
-0.016046388419112514,-0.7152859460966897,-0.3075754817429928,1.5101579843130353,-1.649550809283526,1.4008074227410234,0.3042430125352995,1,-0.46636652885784896,-0.3859400367006511,-0.3340793314465002,-0.4087392104635126,0.06904036076157147,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False
-0.2553607375571361,0.37724250656862857,-1.0265499314889135,1.5101579843130353,1.2804011487350622,1.4008074227410234,2.626803230262399,0,-0.1878723034155825,0.6907905909627113,0.36060825342655467,-0.4087392104635126,1.0689861786052985,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
-0.1357035629881243,-0.7152859460966897,0.29156989304527436,0.09265390767375757,0.3037504960621994,-0.048392465173706926,1.8526164910200327,1,-1.023354979742382,-0.3859400367006511,0.013264460990027213,-0.4087392104635126,-0.5207650789503183,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False
-0.4946750866951597,1.4697709592339467,0.17174081808762093,1.5101579843130353,0.3037504960621994,-1.4975923530884372,2.239709860641216,0,-0.46636652885784896,0.15242527713103013,-0.3340793314465002,-0.9689149054268951,-0.11672193141508874,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True
-1.0929609595402185,-0.7152859460966897,1.7295187925371156,0.09265390767375757,0.3037504960621994,-0.772992409131072,-0.4699437267070671,0,2.0400815001225494,0.15242527713103013,-0.3340793314465002,-0.4087392104635126,-0.4748326084558702,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
-1.0929609595402185,1.4697709592339467,1.849347867494769,0.09265390767375757,-1.649550809283526,1.4008074227410234,-0.4699437267070671,0,0.647610372911217,0.15242527713103013,-0.3340793314465002,-0.9689149054268951,-0.8396502391529215,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True
-0.853646610402195,-0.7152859460966897,-0.90672085653126,1.5101579843130353,0.3037504960621994,-1.4975923530884372,-0.8570370963282503,0,0.9261045983534835,0.6907905909627113,2.4446710080457192,0.9917000269449436,-0.7256320269963499,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False
2.496754277530135,-0.7152859460966897,-0.42740455670064625,0.09265390767375757,1.2804011487350622,0.6762074787836582,-0.08285035708588379,1,-0.46636652885784896,0.15242527713103013,-0.3340793314465002,-0.4087392104635126,1.0832130499973844,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
-0.4946750866951597,0.37724250656862857,-0.90672085653126,-1.32485016896552,-0.6729001566106634,-0.048392465173706926,-0.8570370963282503,0,-0.7448607543001154,-0.9243053505323323,-0.6814231238830277,-0.12865136298182134,-0.837821069973939,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False
2.496754277530135,1.4697709592339467,2.4484932422830363,0.09265390767375757,1.2804011487350622,-0.772992409131072,0.3042430125352995,0,-0.7448607543001154,-0.3859400367006511,-0.3340793314465002,-0.9689149054268951,1.8079705269141997,True,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False
-0.2553607375571361,-0.7152859460966897,-0.42740455670064625,0.09265390767375757,1.2804011487350622,-1.4975923530884372,-0.4699437267070671,0,-0.1878723034155825,-0.3859400367006511,0.7079520458630821,2.672227111835091,-0.2512674865802402,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
-1.0929609595402185,1.4697709592339467,2.089006017410076,1.5101579843130353,0.3037504960621994,-1.4975923530884372,-0.4699437267070671,1,-1.023354979742382,-0.3859400367006511,-0.3340793314465002,1.2717878744266349,0.08021861685535261,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False
-1.0929609595402185,1.4697709592339467,1.2502024927065019,0.09265390767375757,1.2804011487350622,0.6762074787836582,-0.4699437267070671,1,0.9261045983534835,-0.3859400367006511,-0.3340793314465002,-0.9689149054268951,-0.5709656108623915,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False
1.8984684046850762,-0.7152859460966897,-0.3075754817429928,-1.32485016896552,-0.6729001566106634,-0.048392465173706926,-0.08285035708588379,0,0.647610372911217,-0.3859400367006511,0.36060825342655467,0.7116121794632524,2.212013674449429,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False
